['"1416607524571"', '"1016"', '"532"', '"1014"', '"45"', '"25"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],25,482,0.122,0.00105646204035
['"1416607525583"', '"1020"', '"532"', '"1015"', '"45"', '"26"', '"2"', '"s0000"', '"508"', '"507"', '"508"'],25,483,0.1225,0.00105824735854
['"1416607526579"', '"920"', '"532"', '"919"', '"35"', '"26"', '"2"', '"s0000"', '"508"', '"507"', '"509"'],25,387,0.1235,0.00105953771946
['"1416607527590"', '"926"', '"533"', '"925"', '"35"', '"26"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],26,392,0.1255,0.00107560848236
['"1416607528602"', '"932"', '"533"', '"931"', '"35"', '"26"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],26,398,0.1275,0.00109139650908
['"1416607529597"', '"934"', '"533"', '"933"', '"35"', '"26"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],26,400,0.128,0.00110285827937
['"1416607530609"', '"938"', '"533"', '"937"', '"35"', '"27"', '"2"', '"s0000"', '"507"', '"507"', '"508"'],26,404,0.128,0.00110920720114
['"1416607531620"', '"944"', '"534"', '"944"', '"35"', '"27"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],27,410,0.1325,0.00112257926648
['"1416607532620"', '"949"', '"534"', '"948"', '"35"', '"27"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],27,414,0.133,0.00113729977538
['"1416607533615"', '"951"', '"534"', '"950"', '"35"', '"27"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],27,416,0.133,0.00114673888032
['"1416607534631"', '"951"', '"534"', '"950"', '"35"', '"27"', '"2"', '"s0000"', '"508"', '"507"', '"509"'],27,416,0.133,0.00114786258329
['"1416607535626"', '"954"', '"534"', '"953"', '"35"', '"28"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],27,419,0.1335,0.00115089658131
['"1416607536638"', '"960"', '"535"', '"960"', '"35"', '"28"', '"2"', '"s0000"', '"508"', '"508"', '"509"'],27,425,0.1375,0.00116376298031
['"1416607537637"', '"966"', '"535"', '"965"', '"35"', '"28"', '"2"', '"s0000"', '"508"', '"507"', '"509"'],28,430,0.138,0.00117932626644
['"1416607538649"', '"966"', '"535"', '"965"', '"35"', '"28"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],28,430,0.138,0.00118663033574
['"1416607539656"', '"966"', '"535"', '"965"', '"35"', '"28"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],28,430,0.138,0.00118707981693
['"1416607540664"', '"970"', '"536"', '"969"', '"35"', '"29"', '"2"', '"s0000"', '"508"', '"507"', '"509"'],29,433,0.1395,0.00119090040702
['"1416607541663"', '"976"', '"536"', '"976"', '"35"', '"29"', '"2"', '"s0000"', '"508"', '"507"', '"509"'],29,440,0.1425,0.00120517143473
['"1416607542671"', '"982"', '"536"', '"981"', '"35"', '"29"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],29,445,0.143,0.00122090327631
['"1416607543670"', '"983"', '"536"', '"982"', '"35"', '"29"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],29,446,0.143,0.00122792641987
['"1416607544686"', '"983"', '"536"', '"982"', '"35"', '"29"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],29,446,0.143,0.00123045475155
['"1416607545681"', '"986"', '"537"', '"985"', '"35"', '"30"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],30,448,0.1445,0.00123326400897
['"1416607546693"', '"992"', '"537"', '"992"', '"35"', '"30"', '"2"', '"s0000"', '"508"', '"508"', '"509"'],29,455,0.1465,0.00124652370401
['"1416607547701"', '"997"', '"537"', '"996"', '"35"', '"30"', '"2"', '"s0000"', '"508"', '"507"', '"509"'],30,459,0.1475,0.00126191843469
['"1416607548700"', '"999"', '"537"', '"998"', '"35"', '"30"', '"2"', '"s0000"', '"508"', '"507"', '"509"'],30,461,0.1484,0.00127034620696
['"1416607549712"', '"999"', '"537"', '"998"', '"35"', '"30"', '"2"', '"s0000"', '"508"', '"507"', '"509"'],30,461,0.1484,0.00127180702082
['"1416607550719"', '"1003"', '"538"', '"1002"', '"35"', '"31"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],31,464,0.1499,0.0012761894624
